dbname,db_username,qrytext,num_queries,min_minutes,max_minutes,avg_minutes,total_minutes,total_compile_minutes,total_num_compile_segments,min_disk_spill_mb,max_disk_spill_mb,avg_disk_spill_mb,total_disk_spill_mb,max_query_id,last_run,num_days_executed,total_aborted,qry_label,avg_spectrum_object_used,avg_federated_object_used,user_table_involved,alert
prd_dw,data_admin,insert into prd_dw.fact.udm_visitors (select * from prd_dw.stage.udm_visitors_delta_rows );,8,36.53333,73.73333,51.79166,414.33331,0.00000,0,2013831,2039229,2023362,16186901,1878960,2025-03-06,8,0,default,0,0,,
prd_dw,data_admin,"INSERT INTO prd_dw.fact.udm_registrations_unique_users WITH cte_changed_users AS ( SELECT id_int as user_id FROM prd_dw.stage.incremental_load_change_source_ids WHERE target_name = 'udm_registrations_unique_users' ) SELECT user_id, date_id, BOOL_OR(CASE WHEN last_registered.row_registration_date = 1 THEN TRUE ELSE FALSE END) AS was_a_last_user_registered_to_a_connected_machine FROM ( SELECT dd.date_id, regs.user_id, ROW_NUMBER() OVER (PARTITION BY regs.serial_number, dd.date_id ORDER BY regs.reg",4,56.71666,94.36666,69.14582,276.58331,0.00000,0,1949248,1952821,1950925,7803703,1768416,2025-03-05,4,0,default,0,0,,NL Stats
prd_dw,data_admin,"INSERT INTO prd_dw.fact.udm_registrations_unique_users WITH cte_changed_users AS ( SELECT id_int as user_id FROM prd_dw.stage.incremental_load_change_source_ids WHERE target_name = 'udm_registrations_unique_users' ) SELECT user_id, date_id, BOOL_OR(CASE WHEN last_registered.row_registration_date = 1 THEN TRUE ELSE FALSE END) AS was_a_last_user_registered_to_a_connected_machine FROM ( SELECT dd.date_id, regs.user_id, ROW_NUMBER() OVER (PARTITION BY regs.serial_number, dd.date_id ORDER BY regs.reg",4,56.20000,91.15000,65.91250,263.65000,0.00000,0,1925071,1948363,1941890,7767563,1839187,2025-03-06,4,0,default,0,0,,NL Stats
prd_dw,data_admin,"CREATE TABLE prd_dw.stage.stage_content_usage_base sortkey(cut_session_start_date) AS ( SELECT cut.user_id , project_cut_session_start_date::DATE cut_session_start_date , DATE_TRUNC('month', project_cut_session_start_date::DATE)::DATE AS first_day_of_month , cut.image_id , cut.project_cut_derived_session_id cut_session_id , cut.project_id , cut.canvas_id , cut.path_type , project_type.project_type , cut.font_name , di.shape_type , di.is_printable , di.is_a_smart_object , case when cut.image_id<0",1,106.36666,106.36666,106.36666,106.36666,0.19916,5,1619280,1619280,1619280,1619280,1536744,2025-02-27,1,0,default,0,0,,Sortkey Deletes NL Dist Broacast
prd_dw,data_admin,"CREATE TABLE prd_dw.stage.stage_content_usage_base sortkey(cut_session_start_date) AS ( SELECT cut.user_id , project_cut_session_start_date::DATE cut_session_start_date , DATE_TRUNC('month', project_cut_session_start_date::DATE)::DATE AS first_day_of_month , cut.image_id , cut.project_cut_derived_session_id cut_session_id , cut.project_id , cut.canvas_id , cut.path_type , project_type.project_type , cut.font_name , di.shape_type , di.is_printable , di.is_a_smart_object , case when cut.image_id<0",1,58.31666,58.31666,58.31666,58.31666,0.00000,0,1251352,1251352,1251352,1251352,1543476,2025-02-28,1,0,default,0,0,,NL Stats
prd_dw,data_admin,"INSERT INTO prd_dw.fact.engagement_cohorts ( user_id ,first_cutting_machine_registration_month_start_date ,first_day_of_evaluation_month ,user_age_in_months ,days_cut_lifetime ,days_cut_this_month ,t1 ,t2 ,t3 ,t4 ,t5 ,t6 ,t7 ,t8 ,t9 ,t10 ,t11 ,t12 ,projected_months_cut ,monthly_classification ,prev_monthly_classification ,prev_days_cut_this_month ,monthly_classification_desc ,prev_monthly_classification_desc ,dw_load_date ) WITH reg_data AS ( SELECT mr.user_id , DATE_TRUNC('month', MIN(mr.regist",1,125.10000,125.10000,125.10000,125.10000,0.00000,0,1198179,1198179,1198179,1198179,1745872,2025-03-04,1,0,default,0,0,,Sortkey NL Broacast
prd_dw,data_admin,UNLOAD ('SELECT * FROM analytics.image_user_daily_metrics_view') to 's3://prd-domo/dw/analytics/image_user_daily_metrics_view/image_user_daily_metrics_view_' iam_role '' ALLOWOVERWRITE HEADER FORMAT CSV gzip;,2,49.91666,57.06666,53.49166,106.98332,0.00000,0,1179904,1184661,1182282,2364565,1527177,2025-02-27,1,0,default,0,0,,
prd_dw,data_admin,"CREATE TABLE prd_dw.stage.stage_content_usage_base sortkey(cut_session_start_date) AS ( SELECT cut.user_id , project_cut_session_start_date::DATE cut_session_start_date , DATE_TRUNC('month', project_cut_session_start_date::DATE)::DATE AS first_day_of_month , cut.image_id , cut.project_cut_derived_session_id cut_session_id , cut.project_id , cut.canvas_id , cut.path_type , project_type.project_type , cut.font_name , di.shape_type , di.is_printable , di.is_a_smart_object , case when cut.image_id<0",1,210.70000,210.70000,210.70000,210.70000,0.00000,0,1168677,1168677,1168677,1168677,1513753,2025-02-27,1,0,default,0,0,,Sortkey NL Dist Stats
prd_dw,data_admin,"INSERT INTO prd_dw.fact.engagement_cohorts ( user_id ,first_cutting_machine_registration_month_start_date ,first_day_of_evaluation_month ,user_age_in_months ,days_cut_lifetime ,days_cut_this_month ,t1 ,t2 ,t3 ,t4 ,t5 ,t6 ,t7 ,t8 ,t9 ,t10 ,t11 ,t12 ,projected_months_cut ,monthly_classification ,prev_monthly_classification ,prev_days_cut_this_month ,monthly_classification_desc ,prev_monthly_classification_desc ,dw_load_date ) WITH reg_data AS ( SELECT mr.user_id , DATE_TRUNC('month', MIN(mr.regist",1,264.33333,264.33333,264.33333,264.33333,0.09766,13,1145752,1145752,1145752,1145752,1733484,2025-03-04,1,0,default,0,0,,Sortkey NL Broacast
prd_dw,data_admin,UNLOAD ('SELECT * FROM analytics.projects_cut_per_engaged_user_view') to 's3://prd-domo/dw/analytics/projects_cut_per_engaged_user_view/projects_cut_per_engaged_user_view_' iam_role '' ALLOWOVERWRITE HEADER FORMAT CSV gzip;,10,49.00000,94.43333,70.10999,701.09998,0.00265,2,983766,1157270,1078025,10780253,1855222,2025-03-06,8,0,default,0,0,,
prd_dw,data_admin,"INSERT INTO prd_dw.fact.statsig_cut_session select c.cut_session_start_date::date as cut_session_start_date ,c.client_source ,c.user_id ,c.cut_session_id ,case when p.community_project_id is not null then c.project_id else null end as searchable_project_id ,case when i.image_id is not null then c.image_id else null end as non_private_image_id ,c.cut_session_id || case when i.image_id is not null then c.image_id else null end as non_private_image_cut_session_id ,case when i.image_id is null then ",3,58.61666,82.03333,66.49444,199.48332,0.00150,3,1050464,1059145,1054449,3163349,1855242,2025-03-06,3,0,default,0,0,,Stats
prd_dw,data_admin,"INSERT INTO prd_dw.fact.statsig_cut_session select c.cut_session_start_date::date as cut_session_start_date ,c.client_source ,c.user_id ,c.cut_session_id ,case when p.community_project_id is not null then c.project_id else null end as searchable_project_id ,case when i.image_id is not null then c.image_id else null end as non_private_image_id ,c.cut_session_id || case when i.image_id is not null then c.image_id else null end as non_private_image_cut_session_id ,case when i.image_id is null then ",1,57.41666,57.41666,57.41666,57.41666,0.00000,0,1049934,1049934,1049934,1049934,1591348,2025-03-01,1,0,default,0,0,,Sortkey Stats
prd_dw,data_admin,"INSERT INTO prd_dw.fact.statsig_cut_session select c.cut_session_start_date::date as cut_session_start_date ,c.client_source ,c.user_id ,c.cut_session_id ,case when p.community_project_id is not null then c.project_id else null end as searchable_project_id ,case when i.image_id is not null then c.image_id else null end as non_private_image_id ,c.cut_session_id || case when i.image_id is not null then c.image_id else null end as non_private_image_cut_session_id ,case when i.image_id is null then ",4,59.88333,94.73333,78.95416,315.81665,0.00000,0,1044742,1048383,1046365,4185462,1683264,2025-03-03,3,0,default,0,0,,Stats
prd_dw,data_admin,"INSERT INTO prd_dw.fact.statsig_cut_session select c.cut_session_start_date::date as cut_session_start_date ,c.client_source ,c.user_id ,c.cut_session_id ,case when p.community_project_id is not null then c.project_id else null end as searchable_project_id ,case when i.image_id is not null then c.image_id else null end as non_private_image_id ,c.cut_session_id || case when i.image_id is not null then c.image_id else null end as non_private_image_cut_session_id ,case when i.image_id is null then ",1,40.28333,40.28333,40.28333,40.28333,0.00066,0,1045592,1045592,1045592,1045592,1649334,2025-03-02,1,0,default,0,0,,Deletes Stats
prd_dw,data_admin,UNLOAD ('SELECT * FROM analytics.pillar5_domo_canvas_to_cut_user_conversion_view') to 's3://prd-domo/prd_dw/analytics/pillar5_domo_canvas_to_cut_user_conversion_view/pillar5_domo_canvas_to_cut_user_conversion_view_' iam_role '' ALLOWOVERWRITE HEADER FORMAT CSV gzip;,7,107.36666,335.16666,175.51190,1228.58330,0.74332,17,1010909,1092713,1042633,7298437,1688719,2025-03-03,5,0,default,0,0,,Stats
prd_dw,data_admin,UNLOAD ('SELECT * FROM analytics.pillar5_domo_canvas_to_cut_user_conversion_view') to 's3://prd-domo/dw/analytics/pillar5_domo_canvas_to_cut_user_conversion_view/pillar5_domo_canvas_to_cut_user_conversion_view_' iam_role '' ALLOWOVERWRITE HEADER FORMAT CSV gzip;,5,107.98333,171.21666,143.20333,716.01665,0.00150,1,859335,1072188,1016938,5084692,1795573,2025-03-05,2,0,default,0,0,,Stats
prd_dw,data_admin,"CREATE TABLE prd_dw.stage.stage_content_usage_base sortkey(cut_session_start_date) AS ( SELECT cut.user_id , project_cut_session_start_date::DATE cut_session_start_date , DATE_TRUNC('month', project_cut_session_start_date::DATE)::DATE AS first_day_of_month , cut.image_id , cut.project_cut_derived_session_id cut_session_id , cut.project_id , cut.canvas_id , cut.path_type , project_type.project_type , cut.font_name , di.shape_type , di.is_printable , di.is_a_smart_object , case when cut.image_id<0",1,81.55000,81.55000,81.55000,81.55000,0.00000,0,1004236,1004236,1004236,1004236,1573442,2025-02-28,1,0,default,0,0,,Sortkey NL Dist Broacast
prd_dw,data_admin,"CREATE TABLE prd_dw.stage.stage_content_usage_base sortkey(cut_session_start_date) AS ( SELECT cut.user_id , project_cut_session_start_date::DATE cut_session_start_date , DATE_TRUNC('month', project_cut_session_start_date::DATE)::DATE AS first_day_of_month , cut.image_id , cut.project_cut_derived_session_id cut_session_id , cut.project_id , cut.canvas_id , cut.path_type , project_type.project_type , cut.font_name , di.shape_type , di.is_printable , di.is_a_smart_object , case when cut.image_id<0",1,73.53333,73.53333,73.53333,73.53333,0.00000,0,937047,937047,937047,937047,1666825,2025-03-02,1,0,default,0,0,,NL Dist Stats
prd_dw,data_admin,"INSERT INTO prd_dw.stage.tbl_transform_active_users_split_counts_cube_daily ( dw_load_date , event_date_id , cohort , subscription_status , client_source , user_tenure , cube_group_id , active_users , active_sessions ) (SELECT current_timestamp, f.event_date_id, COALESCE(udpa.monthly_classification, 'Unclassified') AS cohort, COALESCE(c.subscription_status, 'not subscribed') AS subscription_status, f.client_source AS client_source, COALESCE(udpa.user_tenure, 'unk') AS user_tenure, GROUPING( COAL",1,24.73333,24.73333,24.73333,24.73333,0.00000,0,934743,934743,934743,934743,1837197,2025-03-06,1,0,default,0,0,,Stats
prd_dw,data_admin,UNLOAD ('SELECT * FROM analytics.image_search_top_keyword_metric_daily') to 's3://prd-domo/dw/analytics/image_search_top_keyword_metric_daily/image_search_top_keyword_metric_daily_' iam_role '' ALLOWOVERWRITE HEADER FORMAT CSV gzip;,2,26.91666,41.10000,34.00833,68.01666,0.00000,0,908453,949052,928752,1857505,1527169,2025-02-27,1,0,default,0,0,,Broacast
prd_statsig,app_statsig,"CREATE TABLE \""statsig_meta\"".\""ratio_aggregations_single_cta_on_pdp_2Doth49tjW0eBzAaHPbtdC_50__00_1\"" AS ( WITH _ratio_metrics AS ( SELECT * FROM \""statsig_meta\"".\""pulse_ratio_metrics_single_cta_on_pdp_2Doth49tjW0eBzAaHPbtdC_50__00_1\"" WHERE aggregation='non_null' ), _components as ( SELECT metric_date, _ratio_metrics.metric_name, _ratio_metrics.metric_type, _ratio_metrics.log_base, _metrics.unit_id, _metrics.first_exposure_ds, _metrics.group_id, CASE WHEN _ratio_metrics.metric_type='FUNNEL' A",1,10.38333,10.38333,10.38333,10.38333,0.00000,0,909841,909841,909841,909841,1834631,2025-03-06,1,0,default,0,0,,
prd_dw,data_admin,"INSERT INTO prd_dw.stage.tbl_transform_active_users_split_counts_cube_daily ( dw_load_date , event_date_id , cohort , subscription_status , client_source , user_tenure , cube_group_id , active_users , active_sessions ) (SELECT current_timestamp, f.event_date_id, COALESCE(udpa.monthly_classification, 'Unclassified') AS cohort, COALESCE(c.subscription_status, 'not subscribed') AS subscription_status, f.client_source AS client_source, COALESCE(udpa.user_tenure, 'unk') AS user_tenure, GROUPING( COAL",1,37.51666,37.51666,37.51666,37.51666,0.00000,0,908628,908628,908628,908628,1838583,2025-03-06,1,0,default,0,0,,Stats
prd_dw,data_admin,INSERT INTO prd_dw.analytics.firehose_v3_enriched_sampled_precise (SELECT * FROM prd_dw.analytics.firehose_v3_enriched WHERE True and event_date_id between '2024-05-03'::date and '2024-05-16'::date and ( (user_id != 0 AND abs(fnv_hash(user_id)) % 100 < 16) OR (user_id = 0 AND abs(fnv_hash(event_id_hash)) % 100 < 16) ) ),1,60.86666,60.86666,60.86666,60.86666,0.00000,0,889921,889921,889921,889921,1862223,2025-03-06,1,0,default,0,0,,Sortkey Broacast Stats
prd_dw,data_admin,INSERT INTO prd_dw.analytics.firehose_v3_enriched_sampled_precise (SELECT * FROM prd_dw.analytics.firehose_v3_enriched WHERE True and event_date_id between '2024-03-08'::date and '2024-03-21'::date and ( (user_id != 0 AND abs(fnv_hash(user_id)) % 100 < 16) OR (user_id = 0 AND abs(fnv_hash(event_id_hash)) % 100 < 16) ) ),1,61.00000,61.00000,61.00000,61.00000,0.00000,0,868571,868571,868571,868571,1870620,2025-03-06,1,0,default,0,0,,Sortkey Broacast Stats
prd_dw,data_admin,INSERT INTO prd_dw.analytics.firehose_v3_enriched_sampled_precise (SELECT * FROM prd_dw.analytics.firehose_v3_enriched WHERE True and event_date_id between '2024-02-23'::date and '2024-03-07'::date and ( (user_id != 0 AND abs(fnv_hash(user_id)) % 100 < 16) OR (user_id = 0 AND abs(fnv_hash(event_id_hash)) % 100 < 16) ) ),1,91.01666,91.01666,91.01666,91.01666,0.00000,0,850241,850241,850241,850241,1875149,2025-03-06,1,0,default,0,0,,Broacast Stats
prd_statsig,app_statsig,"CREATE TABLE \""statsig_meta\"".\""ratio_aggregations_single_cta_on_pdp_2Doth49tjW0eBzAaHPbtdC_50__00_1\"" AS ( WITH _ratio_metrics AS ( SELECT * FROM \""statsig_meta\"".\""pulse_ratio_metrics_single_cta_on_pdp_2Doth49tjW0eBzAaHPbtdC_50__00_1\"" WHERE aggregation='non_null' ), _components as ( SELECT metric_date, _ratio_metrics.metric_name, _ratio_metrics.metric_type, _ratio_metrics.log_base, _metrics.unit_id, _metrics.first_exposure_ds, _metrics.group_id, CASE WHEN _ratio_metrics.metric_type='FUNNEL' A",1,8.60000,8.60000,8.60000,8.60000,0.00000,0,849358,849358,849358,849358,1763360,2025-03-05,1,0,default,0,0,,
prd_dw,data_admin,"CREATE TABLE prd_dw.stage.stage_content_usage_base sortkey(cut_session_start_date) AS ( SELECT cut.user_id , project_cut_session_start_date::DATE cut_session_start_date , DATE_TRUNC('month', project_cut_session_start_date::DATE)::DATE AS first_day_of_month , cut.image_id , cut.project_cut_derived_session_id cut_session_id , cut.project_id , cut.canvas_id , cut.path_type , project_type.project_type , cut.font_name , di.shape_type , di.is_printable , di.is_a_smart_object , case when cut.image_id<0",1,77.48333,77.48333,77.48333,77.48333,0.00000,0,838553,838553,838553,838553,1540652,2025-02-27,1,0,default,0,0,,Sortkey Deletes Dist Stats
prd_statsig,app_statsig,"CREATE TABLE \""statsig_meta\"".\""ratio_aggregations_single_cta_on_pdp_2Doth49tjW0eBzAaHPbtdC_50__00_1\"" AS ( WITH _ratio_metrics AS ( SELECT * FROM \""statsig_meta\"".\""pulse_ratio_metrics_single_cta_on_pdp_2Doth49tjW0eBzAaHPbtdC_50__00_1\"" WHERE aggregation='non_null' ), _components as ( SELECT metric_date, _ratio_metrics.metric_name, _ratio_metrics.metric_type, _ratio_metrics.log_base, _metrics.unit_id, _metrics.first_exposure_ds, _metrics.group_id, CASE WHEN _ratio_metrics.metric_type='FUNNEL' A",1,21.25000,21.25000,21.25000,21.25000,0.00000,0,835038,835038,835038,835038,1713018,2025-03-04,1,0,default,0,0,,
prd_dw,data_admin,INSERT INTO prd_dw.analytics.firehose_v3_enriched_sampled_precise (SELECT * FROM prd_dw.analytics.firehose_v3_enriched WHERE True and event_date_id between '2024-04-19'::date and '2024-05-02'::date and ( (user_id != 0 AND abs(fnv_hash(user_id)) % 100 < 16) OR (user_id = 0 AND abs(fnv_hash(event_id_hash)) % 100 < 16) ) ),1,48.48333,48.48333,48.48333,48.48333,0.00000,0,830015,830015,830015,830015,1864522,2025-03-06,1,0,default,0,0,,Sortkey Broacast Stats
prd_dw,data_admin,INSERT INTO prd_dw.analytics.firehose_v3_enriched_sampled_precise (SELECT * FROM prd_dw.analytics.firehose_v3_enriched WHERE True and event_date_id between '2024-03-22'::date and '2024-04-04'::date and ( (user_id != 0 AND abs(fnv_hash(user_id)) % 100 < 16) OR (user_id = 0 AND abs(fnv_hash(event_id_hash)) % 100 < 16) ) ),1,53.08333,53.08333,53.08333,53.08333,0.00000,0,829223,829223,829223,829223,1867906,2025-03-06,1,0,default,0,0,,Sortkey Broacast Stats
prd_statsig,app_statsig,"CREATE TABLE \""statsig_meta\"".\""ratio_aggregations_single_cta_on_pdp_2Doth49tjW0eBzAaHPbtdC_50__00_1\"" AS ( WITH _ratio_metrics AS ( SELECT * FROM \""statsig_meta\"".\""pulse_ratio_metrics_single_cta_on_pdp_2Doth49tjW0eBzAaHPbtdC_50__00_1\"" WHERE aggregation='non_null' ), _components as ( SELECT metric_date, _ratio_metrics.metric_name, _ratio_metrics.metric_type, _ratio_metrics.log_base, _metrics.unit_id, _metrics.first_exposure_ds, _metrics.group_id, CASE WHEN _ratio_metrics.metric_type='FUNNEL' A",1,8.43333,8.43333,8.43333,8.43333,0.00000,0,822812,822812,822812,822812,1640132,2025-03-02,1,0,default,0,0,,
prd_statsig,app_statsig,"CREATE TABLE \""statsig_meta\"".\""ratio_aggregations_single_cta_on_pdp_2Doth49tjW0eBzAaHPbtdC_50__00_1\"" AS ( WITH _ratio_metrics AS ( SELECT * FROM \""statsig_meta\"".\""pulse_ratio_metrics_single_cta_on_pdp_2Doth49tjW0eBzAaHPbtdC_50__00_1\"" WHERE aggregation='non_null' ), _components as ( SELECT metric_date, _ratio_metrics.metric_name, _ratio_metrics.metric_type, _ratio_metrics.log_base, _metrics.unit_id, _metrics.first_exposure_ds, _metrics.group_id, CASE WHEN _ratio_metrics.metric_type='FUNNEL' A",1,12.73333,12.73333,12.73333,12.73333,0.00000,0,819167,819167,819167,819167,1674258,2025-03-03,1,0,default,0,0,,
prd_dw,data_admin,INSERT INTO prd_dw.analytics.firehose_v3_enriched_sampled_precise (SELECT * FROM prd_dw.analytics.firehose_v3_enriched WHERE True and event_date_id between '2024-04-05'::date and '2024-04-18'::date and ( (user_id != 0 AND abs(fnv_hash(user_id)) % 100 < 16) OR (user_id = 0 AND abs(fnv_hash(event_id_hash)) % 100 < 16) ) ),1,44.43333,44.43333,44.43333,44.43333,0.00000,0,800680,800680,800680,800680,1866366,2025-03-06,1,0,default,0,0,,Sortkey Broacast Stats
prd_dw,data_admin,INSERT INTO prd_dw.analytics.firehose_v3_enriched_sampled_precise (SELECT * FROM prd_dw.analytics.firehose_v3_enriched WHERE True and event_date_id between '2024-05-31'::date and '2024-06-13'::date and ( (user_id != 0 AND abs(fnv_hash(user_id)) % 100 < 16) OR (user_id = 0 AND abs(fnv_hash(event_id_hash)) % 100 < 16) ) ),1,35.53333,35.53333,35.53333,35.53333,0.00000,0,790519,790519,790519,790519,1858911,2025-03-06,1,0,default,0,0,,Sortkey Deletes Broacast Stats
prd_dw,data_admin,INSERT INTO prd_dw.analytics.firehose_v3_enriched_sampled_precise (SELECT * FROM prd_dw.analytics.firehose_v3_enriched WHERE True and event_date_id between '2024-05-17'::date and '2024-05-30'::date and ( (user_id != 0 AND abs(fnv_hash(user_id)) % 100 < 16) OR (user_id = 0 AND abs(fnv_hash(event_id_hash)) % 100 < 16) ) ),1,39.71666,39.71666,39.71666,39.71666,0.00000,0,787123,787123,787123,787123,1860484,2025-03-06,1,0,default,0,0,,Broacast Stats
prd_dw,data_admin,UNLOAD ('SELECT * FROM analytics.image_search_metric_daily') to 's3://prd-domo/dw/analytics/image_search_metric_daily/image_search_metric_daily_' iam_role '' ALLOWOVERWRITE HEADER FORMAT CSV gzip;,2,39.10000,49.68333,44.39166,88.78333,0.00000,0,780337,787683,784010,1568020,1527176,2025-02-27,1,0,default,0,0,,Broacast
prd_dw,data_admin,UNLOAD ('SELECT * FROM analytics.engagement_depth_wmq_view') to 's3://prd-domo/dw/analytics/engagement_depth_wmq_view/engagement_depth_wmq_view_' iam_role '' ALLOWOVERWRITE HEADER FORMAT CSV gzip;,1,34.41666,34.41666,34.41666,34.41666,0.00016,0,763269,763269,763269,763269,1683246,2025-03-03,1,0,default,0,0,,Sortkey Dist
